Epoch,Index,Expected Output,Output,Error,Type
256,0,0,0.4052844991598392,-0.4052844991598392,Bad Fact
256,2,1,0.5579530081797835,0.44204699182021645,Bad Fact
256,3,0,0.40379694737617566,-0.40379694737617566,Bad Fact
256,4,1,0.6207417557164842,0.37925824428351584,Bad Fact
256,5,1,0.6055519518429486,0.39444804815705137,Bad Fact
256,6,0,0.39792502872874813,-0.39792502872874813,Bad Fact
256,7,0,0.3864597096356116,-0.3864597096356116,Bad Fact
256,8,0,0.4180155032749442,-0.4180155032749442,Bad Fact
256,9,1,0.646304583043923,0.353695416956077,Bad Fact
256,10,1,0.28991652588272354,0.7100834741172765,Bad Fact
256,11,0,0.3772939067789525,-0.3772939067789525,Bad Fact
256,12,1,0.542541025783783,0.45745897421621695,Bad Fact
256,13,0,0.39110204870733145,-0.39110204870733145,Bad Fact
256,14,0,0.4376171319610955,-0.4376171319610955,Bad Fact
256,15,1,0.6064095821506659,0.39359041784933413,Bad Fact
256,16,0,0.7562086585206838,-0.7562086585206838,Bad Fact
256,17,1,0.679024526851057,0.32097547314894304,Bad Fact
256,18,1,0.6295516764048805,0.3704483235951195,Bad Fact
256,19,1,0.2730301727430923,0.7269698272569076,Bad Fact
256,20,1,0.6483439220033298,0.3516560779966702,Bad Fact
256,21,0,0.7147134090216825,-0.7147134090216825,Bad Fact
256,22,0,0.40585752376354434,-0.40585752376354434,Bad Fact
256,23,1,0.3153961973070549,0.6846038026929451,Bad Fact
256,24,0,0.4491431354727014,-0.4491431354727014,Bad Fact
257,0,0,0.40532998843019813,-0.40532998843019813,Bad Fact
257,2,1,0.5587605619097686,0.44123943809023136,Bad Fact
257,3,0,0.40342538399581596,-0.40342538399581596,Bad Fact
257,4,1,0.6213836554651927,0.3786163445348073,Bad Fact
257,5,1,0.60591536943709,0.39408463056291,Bad Fact
257,6,0,0.39765963352684375,-0.39765963352684375,Bad Fact
257,7,0,0.3864843007439897,-0.3864843007439897,Bad Fact
257,8,0,0.41774341743286547,-0.41774341743286547,Bad Fact
257,9,1,0.6466650937906816,0.3533349062093184,Bad Fact
257,10,1,0.2899770243458779,0.7100229756541221,Bad Fact
257,11,0,0.3767329341066308,-0.3767329341066308,Bad Fact
257,12,1,0.5426194211032308,0.4573805788967692,Bad Fact
257,13,0,0.3913188508564089,-0.3913188508564089,Bad Fact
257,14,0,0.4374591644775457,-0.4374591644775457,Bad Fact
257,15,1,0.6070064259520206,0.3929935740479794,Bad Fact
257,16,0,0.7569760509969152,-0.7569760509969152,Bad Fact
257,17,1,0.6796542877898041,0.3203457122101959,Bad Fact
257,18,1,0.630493515118879,0.36950648488112103,Bad Fact
257,19,1,0.273295762465957,0.726704237534043,Bad Fact
257,20,1,0.6486616091882932,0.3513383908117068,Bad Fact
257,21,0,0.715410599418618,-0.715410599418618,Bad Fact
257,22,0,0.40616499889713203,-0.40616499889713203,Bad Fact
257,23,1,0.315312808707676,0.684687191292324,Bad Fact
257,24,0,0.4485762366826494,-0.4485762366826494,Bad Fact
258,0,0,0.4053330874423013,-0.4053330874423013,Bad Fact
258,2,1,0.5595036889313318,0.44049631106866816,Bad Fact
258,3,0,0.40297984262270353,-0.40297984262270353,Bad Fact
258,4,1,0.6219856641164115,0.37801433588358846,Bad Fact
258,5,1,0.6062208700458696,0.39377912995413045,Bad Fact
258,6,0,0.3973290847514782,-0.3973290847514782,Bad Fact
258,7,0,0.3864334153836887,-0.3864334153836887,Bad Fact
258,8,0,0.4173984556945675,-0.4173984556945675,Bad Fact
258,9,1,0.6469709597704634,0.35302904022953663,Bad Fact
258,10,1,0.2899739912647972,0.7100260087352028,Bad Fact
258,11,0,0.37611536340332996,-0.37611536340332996,Bad Fact
258,12,1,0.542624786733006,0.45737521326699404,Bad Fact
258,13,0,0.39146802905074607,-0.39146802905074607,Bad Fact
258,14,0,0.4372359344607843,-0.4372359344607843,Bad Fact
258,15,1,0.6075436675753445,0.3924563324246555,Bad Fact
258,16,0,0.7577048470022062,-0.7577048470022062,Bad Fact
258,17,1,0.6802474111628474,0.31975258883715263,Bad Fact
258,18,1,0.6313904905171209,0.36860950948287907,Bad Fact
258,19,1,0.2735110781582652,0.7264889218417347,Bad Fact
258,20,1,0.6489296987883844,0.35107030121161564,Bad Fact
258,21,0,0.7160596464597369,-0.7160596464597369,Bad Fact
258,22,0,0.40640917962517903,-0.40640917962517903,Bad Fact
258,23,1,0.3151662551783512,0.6848337448216488,Bad Fact
258,24,0,0.44794944526731495,-0.44794944526731495,Bad Fact
259,0,0,0.405316698034995,-0.405316698034995,Bad Fact
259,2,1,0.5602262827753275,0.4397737172246725,Bad Fact
259,3,0,0.40250735009698124,-0.40250735009698124,Bad Fact
259,4,1,0.622574561141241,0.377425438858759,Bad Fact
259,5,1,0.6065108568586972,0.3934891431413028,Bad Fact
259,6,0,0.3969711110191612,-0.3969711110191612,Bad Fact
259,7,0,0.3863533053111215,-0.3863533053111215,Bad Fact
259,8,0,0.41702863264256007,-0.41702863264256007,Bad Fact
259,9,1,0.6472616971580084,0.3527383028419916,Bad Fact
259,10,1,0.28994304541327537,0.7100569545867246,Bad Fact
259,11,0,0.37547644586130347,-0.37547644586130347,Bad Fact
259,12,1,0.5426106187585659,0.45738938124143413,Bad Fact
259,13,0,0.39158773259471036,-0.39158773259471036,Bad Fact
259,14,0,0.436987562814139,-0.436987562814139,Bad Fact
259,15,1,0.6080618746054433,0.39193812539455675,Bad Fact
259,16,0,0.7584189296028078,-0.7584189296028078,Bad Fact
259,17,1,0.6808302767300531,0.31916972326994686,Bad Fact
259,18,1,0.6322708749847705,0.3677291250152295,Bad Fact
259,19,1,0.27370356716094607,0.726296432839054,Bad Fact
259,20,1,0.6491860845307837,0.35081391546921625,Bad Fact
259,21,0,0.7166970549278384,-0.7166970549278384,Bad Fact
259,22,0,0.4066286277668223,-0.4066286277668223,Bad Fact
259,23,1,0.3149946679640224,0.6850053320359776,Bad Fact
259,24,0,0.4473017489005387,-0.4473017489005387,Bad Fact
260,0,0,0.40528875540398024,-0.40528875540398024,Bad Fact
260,2,1,0.5609435198936613,0.4390564801063387,Bad Fact
260,3,0,0.40202399859605675,-0.40202399859605675,Bad Fact
260,4,1,0.6231595365969675,0.37684046340303246,Bad Fact
260,5,1,0.6067998629329481,0.3932001370670519,Bad Fact
260,6,0,0.39659868074658644,-0.39659868074658644,Bad Fact
260,7,0,0.38625987418791624,-0.38625987418791624,Bad Fact
260,8,0,0.4166503028882347,-0.4166503028882347,Bad Fact
260,9,1,0.6475508057093915,0.3524491942906085,Bad Fact
260,10,1,0.2898964910186493,0.7101035089813508,Bad Fact
260,11,0,0.3748282193467754,-0.3748282193467754,Bad Fact
260,12,1,0.5425951971559849,0.4574048028440151,Bad Fact
260,13,0,0.3916912073656972,-0.3916912073656972,Bad Fact
260,14,0,0.43672784135374854,-0.43672784135374854,Bad Fact
260,15,1,0.6085749032409624,0.3914250967590376,Bad Fact
260,16,0,0.7591264791269737,-0.7591264791269737,Bad Fact
260,17,1,0.681411909305793,0.318588090694207,Bad Fact
260,18,1,0.6331444558698535,0.36685554413014654,Bad Fact
260,19,1,0.2738827403633644,0.7261172596366356,Bad Fact
260,20,1,0.6494436188633675,0.35055638113663246,Bad Fact
260,21,0,0.7173353055474776,-0.7173353055474776,Bad Fact
260,22,0,0.4068366476501467,-0.4068366476501467,Bad Fact
260,23,1,0.31481110698967274,0.6851888930103273,Bad Fact
260,24,0,0.446646397339901,-0.446646397339901,Bad Fact
261,0,0,0.40525206439899775,-0.40525206439899775,Bad Fact
261,2,1,0.5616607377165438,0.4383392622834562,Bad Fact
261,3,0,0.40153529010691985,-0.40153529010691985,Bad Fact
261,4,1,0.6237437632180307,0.3762562367819693,Bad Fact
261,5,1,0.6070928769968226,0.3929071230031774,Bad Fact
261,6,0,0.39621627993968833,-0.39621627993968833,Bad Fact
261,7,0,0.3861586270082241,-0.3861586270082241,Bad Fact
261,8,0,0.416268983585985,-0.416268983585985,Bad Fact
261,9,1,0.6478428779310204,0.35215712206897964,Bad Fact
261,10,1,0.2898386404973477,0.7101613595026524,Bad Fact
261,11,0,0.3741747799593168,-0.3741747799593168,Bad Fact
261,12,1,0.5425847408054785,0.45741525919452153,Bad Fact
261,13,0,0.3917831566955234,-0.3917831566955234,Bad Fact
261,14,0,0.4364615394929259,-0.4364615394929259,Bad Fact
261,15,1,0.6090874701114748,0.3909125298885252,Bad Fact
261,16,0,0.7598303115832044,-0.7598303115832044,Bad Fact
261,17,1,0.6819953946207392,0.3180046053792608,Bad Fact
261,18,1,0.6340146907807609,0.3659853092192391,Bad Fact
261,19,1,0.27405195126378784,0.7259480487362122,Bad Fact
261,20,1,0.6497065865701612,0.3502934134298388,Bad Fact
261,21,0,0.7179786620761188,-0.7179786620761188,Bad Fact
261,22,0,0.40703788281512426,-0.40703788281512426,Bad Fact
261,23,1,0.3146200464721318,0.6853799535278682,Bad Fact
261,24,0,0.44598782854713087,-0.44598782854713087,Bad Fact
262,0,0,0.4052076689631894,-0.4052076689631894,Bad Fact
262,2,1,0.5623798973435169,0.4376201026564831,Bad Fact
262,3,0,0.40104310053929393,-0.40104310053929393,Bad Fact
262,4,1,0.6243283534277484,0.3756716465722516,Bad Fact
262,5,1,0.6073916178187182,0.3926083821812818,Bad Fact
262,6,0,0.3958254871349095,-0.3958254871349095,Bad Fact
262,7,0,0.38605150348941797,-0.38605150348941797,Bad Fact
262,8,0,0.4158864837139958,-0.4158864837139958,Bad Fact
262,9,1,0.6481394557738928,0.35186054422610724,Bad Fact
262,10,1,0.28977106454313223,0.7102289354568678,Bad Fact
262,11,0,0.37351750788557475,-0.37351750788557475,Bad Fact
262,12,1,0.5425813376778041,0.45741866232219586,Bad Fact
262,13,0,0.39186534851419613,-0.39186534851419613,Bad Fact
262,14,0,0.43619033302283455,-0.43619033302283455,Bad Fact
262,15,1,0.6096011633222532,0.3903988366777468,Bad Fact
262,16,0,0.7605314078724611,-0.7605314078724611,Bad Fact
262,17,1,0.6825817847239181,0.31741821527608194,Bad Fact
262,18,1,0.6348828652031487,0.36511713479685126,Bad Fact
262,19,1,0.2742124369358417,0.7257875630641584,Bad Fact
262,20,1,0.6499763423569241,0.35002365764307586,Bad Fact
262,21,0,0.7186285739487316,-0.7186285739487316,Bad Fact
262,22,0,0.4072340038517855,-0.4072340038517855,Bad Fact
262,23,1,0.31442302063354727,0.6855769793664528,Bad Fact
262,24,0,0.4453274658733312,-0.4453274658733312,Bad Fact
263,0,0,0.4051560066917004,-0.4051560066917004,Bad Fact
263,2,1,0.5631017969011312,0.43689820309886884,Bad Fact
263,3,0,0.4005480640184897,-0.4005480640184897,Bad Fact
263,4,1,0.6249137129754951,0.37508628702450486,Bad Fact
263,5,1,0.607696683330385,0.39230331666961504,Bad Fact
263,6,0,0.3954268831712472,-0.3954268831712472,Bad Fact
263,7,0,0.3859392191265996,-0.3859392191265996,Bad Fact
263,8,0,0.41550334536744926,-0.41550334536744926,Bad Fact
263,9,1,0.6484410364207153,0.35155896357928473,Bad Fact
263,10,1,0.2896943911256449,0.7103056088743551,Bad Fact
263,11,0,0.372856855912859,-0.372856855912859,Bad Fact
263,12,1,0.5425856617275128,0.45741433827248723,Bad Fact
263,13,0,0.39193853751732055,-0.39193853751732055,Bad Fact
263,14,0,0.4359148356637341,-0.4359148356637341,Bad Fact
263,15,1,0.6101164996312215,0.3898835003687785,Bad Fact
263,16,0,0.7612301192734521,-0.7612301192734521,Bad Fact
263,17,1,0.6831714346374934,0.3168285653625066,Bad Fact
263,18,1,0.6357495152923057,0.3642504847076943,Bad Fact
263,19,1,0.2743647045206824,0.7256352954793176,Bad Fact
263,20,1,0.6502532409702658,0.3497467590297342,Bad Fact
263,21,0,0.7192855238940837,-0.7192855238940837,Bad Fact
263,22,0,0.4074256581250325,-0.4074256581250325,Bad Fact
263,23,1,0.31422055725805514,0.6857794427419448,Bad Fact
263,24,0,0.4446657040082734,-0.4446657040082734,Bad Fact
264,0,0,0.40509730466241317,-0.40509730466241317,Bad Fact
264,2,1,0.5638268299591324,0.43617317004086764,Bad Fact
264,3,0,0.4000503894492257,-0.4000503894492257,Bad Fact
264,4,1,0.6255000042010275,0.37449999579897253,Bad Fact
264,5,1,0.6080082870147345,0.3919917129852655,Bad Fact
264,6,0,0.3950207056748111,-0.3950207056748111,Bad Fact
264,7,0,0.38582206749785386,-0.38582206749785386,Bad Fact
264,8,0,0.41511967988235265,-0.41511967988235265,Bad Fact
264,9,1,0.6487477594990521,0.35125224050094794,Bad Fact
264,10,1,0.2896089221838197,0.7103910778161804,Bad Fact
264,11,0,0.37219296165508386,-0.37219296165508386,Bad Fact
264,12,1,0.5425979039744945,0.4574020960255055,Bad Fact
264,13,0,0.3920031244760371,-0.3920031244760371,Bad Fact
264,14,0,0.4356352954732093,-0.4356352954732093,Bad Fact
264,15,1,0.6106336287606393,0.3893663712393607,Bad Fact
264,16,0,0.7619265794685292,-0.7619265794685292,Bad Fact
264,17,1,0.6837644600341736,0.31623553996582643,Bad Fact
264,18,1,0.6366149151025785,0.3633850848974215,Bad Fact
264,19,1,0.2745090071700877,0.7254909928299123,Bad Fact
264,20,1,0.6505372981806811,0.34946270181931893,Bad Fact
264,21,0,0.7199496600848206,-0.7199496600848206,Bad Fact
264,22,0,0.4076131383996468,-0.4076131383996468,Bad Fact
264,23,1,0.31401284006089103,0.685987159939109,Bad Fact
264,24,0,0.44400258945272153,-0.44400258945272153,Bad Fact
265,0,0,0.40503171527764026,-0.40503171527764026,Bad Fact
265,2,1,0.564555245596357,0.43544475440364305,Bad Fact
265,3,0,0.3995501402788487,-0.3995501402788487,Bad Fact
265,4,1,0.6260873046697459,0.37391269533025406,Bad Fact
265,5,1,0.6083265102952043,0.39167348970479565,Bad Fact
265,6,0,0.39460707349583946,-0.39460707349583946,Bad Fact
265,7,0,0.385700195365598,-0.385700195365598,Bad Fact
265,8,0,0.41473545419568164,-0.41473545419568164,Bad Fact
265,9,1,0.6490596426187139,0.35094035738128615,Bad Fact
265,10,1,0.28951484519254855,0.7104851548074514,Bad Fact
265,11,0,0.37152585713333774,-0.37152585713333774,Bad Fact
265,12,1,0.5426180916284383,0.4573819083715617,Bad Fact
265,13,0,0.39205938263790624,-0.39205938263790624,Bad Fact
265,14,0,0.4353518337120975,-0.4353518337120975,Bad Fact
265,15,1,0.6111525746272942,0.3888474253727058,Bad Fact
265,16,0,0.7626208455134201,-0.7626208455134201,Bad Fact
265,17,1,0.6843608940256842,0.31563910597431577,Bad Fact
265,18,1,0.6374792436414817,0.3625207563585183,Bad Fact
265,19,1,0.27464550758202383,0.7253544924179762,Bad Fact
265,20,1,0.650828417140416,0.34917158285958405,Bad Fact
265,21,0,0.7206210125348883,-0.7206210125348883,Bad Fact
265,22,0,0.40779661228851577,-0.40779661228851577,Bad Fact
265,23,1,0.3137999356586918,0.6862000643413082,Bad Fact
265,24,0,0.44333805368393486,-0.44333805368393486,Bad Fact
266,0,0,0.40495936298264756,-0.40495936298264756,Bad Fact
266,2,1,0.5652872377008684,0.4347127622991316,Bad Fact
266,3,0,0.3990473303925493,-0.3990473303925493,Bad Fact
266,4,1,0.6266756615429391,0.3733243384570609,Bad Fact
266,5,1,0.6086513890444403,0.39134861095555973,Bad Fact
266,6,0,0.39418606376279064,-0.39418606376279064,Bad Fact
266,7,0,0.3855736970846016,-0.3855736970846016,Bad Fact
266,8,0,0.41435058885267484,-0.41435058885267484,Bad Fact
266,9,1,0.6493766621267143,0.3506233378732857,Bad Fact
266,10,1,0.28941230586357114,0.7105876941364289,Bad Fact
266,11,0,0.37085554048503494,-0.37085554048503494,Bad Fact
266,12,1,0.5426461974301793,0.4573538025698207,Bad Fact
266,13,0,0.3921075356691869,-0.3921075356691869,Bad Fact
266,14,0,0.4350645268570476,-0.4350645268570476,Bad Fact
266,15,1,0.6116733180008882,0.3883266819991118,Bad Fact
266,16,0,0.7633129461703698,-0.7633129461703698,Bad Fact
266,17,1,0.6849607409111799,0.31503925908882013,Bad Fact
266,18,1,0.6383426423038321,0.3616573576961679,Bad Fact
266,19,1,0.27477433431401943,0.7252256656859806,Bad Fact
266,20,1,0.6511264658453187,0.34887353415468125,Bad Fact
266,21,0,0.7212995672321978,-0.7212995672321978,Bad Fact
266,22,0,0.4079762010905876,-0.4079762010905876,Bad Fact
266,23,1,0.3135818713634797,0.6864181286365203,Bad Fact
266,24,0,0.4426719930040017,-0.4426719930040017,Bad Fact
267,0,0,0.4048803604184587,-0.4048803604184587,Bad Fact
267,2,1,0.5660229757274644,0.4339770242725356,Bad Fact
267,3,0,0.3985419570049027,-0.3985419570049027,Bad Fact
267,4,1,0.6272651102467166,0.3727348897532834,Bad Fact
267,5,1,0.6089829432179164,0.39101705678208365,Bad Fact
267,6,0,0.39375773840482936,-0.39375773840482936,Bad Fact
267,7,0,0.38544264705433373,-0.38544264705433373,Bad Fact
267,8,0,0.4139649914637218,-0.4139649914637218,Bad Fact
267,9,1,0.6496987807986118,0.35030121920138824,Bad Fact
267,10,1,0.28930143322707164,0.7106985667729284,Bad Fact
267,11,0,0.37018200044854727,-0.37018200044854727,Bad Fact
267,12,1,0.542682177050774,0.45731782294922596,Bad Fact
267,13,0,0.39214778466021416,-0.39214778466021416,Bad Fact
267,14,0,0.43477343481826997,-0.43477343481826997,Bad Fact
267,15,1,0.612195824842301,0.38780417515769905,Bad Fact
267,16,0,0.7640028985661191,-0.7640028985661191,Bad Fact
267,17,1,0.6855639946241935,0.3144360053758065,Bad Fact
267,18,1,0.6392052347546089,0.3607947652453911,Bad Fact
267,19,1,0.274895601280489,0.7251043987195109,Bad Fact
267,20,1,0.6514313035692498,0.34856869643075017,Bad Fact
267,21,0,0.7219852915711651,-0.7219852915711651,Bad Fact
267,22,0,0.4081520069566797,-0.4081520069566797,Bad Fact
267,23,1,0.3133586618486946,0.6866413381513055,Bad Fact
267,24,0,0.44200429581976414,-0.44200429581976414,Bad Fact
268,0,0,0.4047948140846765,-0.4047948140846765,Bad Fact
268,2,1,0.5667626153727597,0.43323738462724026,Bad Fact
268,3,0,0.3980340119541161,-0.3980340119541161,Bad Fact
268,4,1,0.627855680910955,0.372144319089045,Bad Fact
268,5,1,0.609321186978652,0.390678813021348,Bad Fact
268,6,0,0.3933221533399203,-0.3933221533399203,Bad Fact
268,7,0,0.3853071109183106,-0.3853071109183106,Bad Fact
268,8,0,0.4135785680356275,-0.4135785680356275,Bad Fact
268,9,1,0.6500259573297771,0.3499740426702229,Bad Fact
268,10,1,0.2891823483745763,0.7108176516254237,Bad Fact
268,11,0,0.36950522466825286,-0.36950522466825286,Bad Fact
268,12,1,0.542725981810375,0.457274018189625,Bad Fact
268,13,0,0.3921803176408317,-0.3921803176408317,Bad Fact
268,14,0,0.43447861069816296,-0.43447861069816296,Bad Fact
268,15,1,0.6127200560270877,0.3872799439729123,Bad Fact
268,16,0,0.76469071401209,-0.76469071401209,Bad Fact
268,17,1,0.6861706450790646,0.31382935492093544,Bad Fact
268,18,1,0.6400671339378758,0.35993286606212416,Bad Fact
268,19,1,0.2750094146010458,0.7249905853989542,Bad Fact
268,20,1,0.6517427898060614,0.3482572101939386,Bad Fact
268,21,0,0.7226781431072777,-0.7226781431072777,Bad Fact
268,22,0,0.40832412231786847,-0.40832412231786847,Bad Fact
268,23,1,0.3131303182866128,0.6868696817133872,Bad Fact
268,24,0,0.44133485189335825,-0.44133485189335825,Bad Fact
269,0,0,0.40470282639787075,-0.40470282639787075,Bad Fact
269,2,1,0.567506302354134,0.432493697645866,Bad Fact
269,3,0,0.3975234855898944,-0.3975234855898944,Bad Fact
269,4,1,0.6284474006164197,0.3715525993835803,Bad Fact
269,5,1,0.6096661321269595,0.3903338678730405,Bad Fact
269,6,0,0.39287936171196325,-0.39287936171196325,Bad Fact
269,7,0,0.3851671494687432,-0.3851671494687432,Bad Fact
269,8,0,0.41319122672105874,-0.41319122672105874,Bad Fact
269,9,1,0.6503581495807204,0.34964185041927964,Bad Fact
269,10,1,0.2890551675907341,0.710944832409266,Bad Fact
269,11,0,0.3688252024564692,-0.3688252024564692,Bad Fact
269,12,1,0.542777562928419,0.45722243707158094,Bad Fact
269,13,0,0.39220531308185735,-0.39220531308185735,Bad Fact
269,14,0,0.4341801042112428,-0.4341801042112428,Bad Fact
269,15,1,0.6132459706878951,0.3867540293121049,Bad Fact
269,16,0,0.7653764001122461,-0.7653764001122461,Bad Fact
269,17,1,0.6867806803665428,0.31321931963345717,Bad Fact
269,18,1,0.640928444665259,0.359071555334741,Bad Fact
269,19,1,0.2751158750983489,0.7248841249016511,Bad Fact
269,20,1,0.6520607872145759,0.34793921278542406,Bad Fact
269,21,0,0.7233780725974834,-0.7233780725974834,Bad Fact
269,22,0,0.4084926332204367,-0.4084926332204367,Bad Fact
269,23,1,0.3128968514753911,0.6871031485246089,Bad Fact
269,24,0,0.4406635554088217,-0.4406635554088217,Bad Fact
270,0,0,0.4046044965082491,-0.4046044965082491,Bad Fact
270,2,1,0.5682541738156532,0.43174582618434676,Bad Fact
270,3,0,0.3970103681205568,-0.3970103681205568,Bad Fact
270,4,1,0.629040294204072,0.37095970579592796,Bad Fact
270,5,1,0.6100177892313609,0.38998221076863915,Bad Fact
270,6,0,0.3924294150821254,-0.3924294150821254,Bad Fact
270,7,0,0.3850228200453383,-0.3850228200453383,Bad Fact
270,8,0,0.41280287897386503,-0.41280287897386503,Bad Fact
270,9,1,0.6506953156771574,0.34930468432284256,Bad Fact
270,10,1,0.28892000355457775,0.7110799964454222,Bad Fact
270,11,0,0.36814192565794107,-0.36814192565794107,Bad Fact
270,12,1,0.54283687286823,0.45716312713177,Bad Fact
270,13,0,0.3922229413219955,-0.3922229413219955,Bad Fact
270,14,0,0.43387796292465736,-0.43387796292465736,Bad Fact
270,15,1,0.613773527369173,0.386226472630827,Bad Fact
270,16,0,0.7660599615963525,-0.7660599615963525,Bad Fact
270,17,1,0.6873940875237081,0.3126059124762919,Bad Fact
270,18,1,0.6417892646812602,0.3582107353187398,Bad Fact
270,19,1,0.27521507929632705,0.724784920703673,Bad Fact
270,20,1,0.6523851625087301,0.34761483749126987,Bad Fact
270,21,0,0.7240850250818474,-0.7240850250818474,Bad Fact
270,22,0,0.40865762056454874,-0.40865762056454874,Bad Fact
270,23,1,0.3126582729058806,0.6873417270941193,Bad Fact
270,24,0,0.43999030591894284,-0.43999030591894284,Bad Fact
271,0,0,0.40449992068582724,-0.40449992068582724,Bad Fact
271,2,1,0.5690063589133274,0.4309936410866726,Bad Fact
271,3,0,0.3964946500884017,-0.3964946500884017,Bad Fact
271,4,1,0.6296343845905638,0.37036561540943624,Bad Fact
271,5,1,0.6103761679695301,0.3896238320304699,Bad Fact
271,6,0,0.3919723639147357,-0.3919723639147357,Bad Fact
271,7,0,0.38487417707198024,-0.38487417707198024,Bad Fact
271,8,0,0.41241343982125017,-0.41241343982125017,Bad Fact
271,9,1,0.6510374143721751,0.3489625856278249,Bad Fact
271,10,1,0.28877696587370966,0.7112230341262904,Bad Fact
271,11,0,0.3674553888668861,-0.3674553888668861,Bad Fact
271,12,1,0.5429038656858017,0.45709613431419827,Bad Fact
271,13,0,0.392233365273303,-0.392233365273303,Bad Fact
271,14,0,0.43357223274728934,-0.43357223274728934,Bad Fact
271,15,1,0.6143026844321507,0.38569731556784925,Bad Fact
271,16,0,0.7667414007130553,-0.7667414007130553,Bad Fact
271,17,1,0.6880108528128531,0.3119891471871469,Bad Fact
271,18,1,0.6426496851990554,0.3573503148009446,Bad Fact
271,19,1,0.27530711989864937,0.7246928801013506,Bad Fact
271,20,1,0.6527157866453593,0.34728421335464066,Bad Fact
271,21,0,0.7247989402935091,-0.7247989402935091,Bad Fact
271,22,0,0.4088191606195017,-0.4088191606195017,Bad Fact
271,23,1,0.31241459512339176,0.6875854048766082,Bad Fact
271,24,0,0.4393150085672993,-0.4393150085672993,Bad Fact
272,0,0,0.4043891925548721,-0.4043891925548721,Bad Fact
272,2,1,0.569762979112935,0.43023702088706495,Bad Fact
272,3,0,0.39597632254609333,-0.39597632254609333,Bad Fact
272,4,1,0.6302296929136683,0.36977030708633174,Bad Fact
272,5,1,0.6107412771974047,0.3892587228025953,Bad Fact
272,6,0,0.39150825781809095,-0.39150825781809095,Bad Fact
272,7,0,0.3847212722958085,-0.3847212722958085,Bad Fact
272,8,0,0.41202282783977295,-0.41202282783977295,Bad Fact
272,9,1,0.651384405153804,0.348615594846196,Bad Fact
272,10,1,0.288626161385429,0.7113738386145709,Bad Fact
272,11,0,0.3667655894253205,-0.3667655894253205,Bad Fact
272,12,1,0.5429784970386135,0.45702150296138655,Bad Fact
272,13,0,0.39223674087042976,-0.39223674087042976,Bad Fact
272,14,0,0.43326295815807847,-0.43326295815807847,Bad Fact
272,15,1,0.6148334002033987,0.3851665997966013,Bad Fact
272,16,0,0.7674207174686081,-0.7674207174686081,Bad Fact
272,17,1,0.6886309618301083,0.3113690381698917,Bad Fact
272,18,1,0.6435097912479278,0.35649020875207216,Bad Fact
272,19,1,0.27539208608451254,0.7246079139154875,Bad Fact
272,20,1,0.653052534773849,0.34694746522615105,Bad Fact
272,21,0,0.7255197528383552,-0.7255197528383552,Bad Fact
272,22,0,0.4089773252873822,-0.4089773252873822,Bad Fact
272,23,1,0.3121658318494809,0.6878341681505191,Bad Fact
272,24,0,0.438637574064463,-0.438637574064463,Bad Fact
273,0,0,0.40427240327257635,-0.40427240327257635,Bad Fact
273,2,1,0.570524148383855,0.429475851616145,Bad Fact
273,3,0,0.39545537713072143,-0.39545537713072143,Bad Fact
273,4,1,0.6308262386187619,0.36917376138123814,Bad Fact
273,5,1,0.6111131249244945,0.38888687507550546,Bad Fact
273,6,0,0.39103714569844267,-0.39103714569844267,Bad Fact
273,7,0,0.3845641549226908,-0.3845641549226908,Bad Fact
273,8,0,0.4116309650364086,-0.4116309650364086,Bad Fact
273,9,1,0.6517362482641244,0.34826375173587565,Bad Fact
273,10,1,0.28846769437406844,0.7115323056259315,Bad Fact
273,11,0,0.3660725273496849,-0.3660725273496849,Bad Fact
273,12,1,0.5430607240797487,0.4569392759202513,Bad Fact
273,13,0,0.39223321742387685,-0.39223321742387685,Bad Fact
273,14,0,0.4329501823422887,-0.4329501823422887,Bad Fact
273,15,1,0.6153656330362752,0.38463436696372477,Bad Fact
273,16,0,0.7680979098092721,-0.7680979098092721,Bad Fact
273,17,1,0.6892543995540242,0.31074560044597577,Bad Fact
273,18,1,0.6443696619497202,0.35563033805027977,Bad Fact
273,19,1,0.27547006373784766,0.7245299362621523,Bad Fact
273,20,1,0.6533952861070756,0.34660471389292435,Bad Fact
273,21,0,0.7262473922960061,-0.7262473922960061,Bad Fact
273,22,0,0.4091321822774603,-0.4091321822774603,Bad Fact
273,23,1,0.31191199802335845,0.6880880019766416,Bad Fact
273,24,0,0.43795791858283933,-0.43795791858283933,Bad Fact
274,0,0,0.4041496416851131,-0.4041496416851131,Bad Fact
274,2,1,0.5712899733522266,0.42871002664777336,Bad Fact
274,3,0,0.39493180610308903,-0.39493180610308903,Bad Fact
274,4,1,0.631424039524516,0.368575960475484,Bad Fact
274,5,1,0.6114917182566132,0.3885082817433868,Bad Fact
274,6,0,0.3905590758816752,-0.3905590758816752,Bad Fact
274,7,0,0.38440287171584664,-0.38440287171584664,Bad Fact
274,8,0,0.4112377767034804,-0.4112377767034804,Bad Fact
274,9,1,0.6520929046870995,0.34790709531290054,Bad Fact
274,10,1,0.28830166675599994,0.7116983332440001,Bad Fact
274,11,0,0.36537620523614267,-0.36537620523614267,Bad Fact
274,12,1,0.5431505053146628,0.4568494946853372,Bad Fact
274,13,0,0.39222293793271334,-0.39222293793271334,Bad Fact
